,IM,MaxDrift,MaxAbsAccel,ResDrift
0,0.45389270782470703,0.06825231807925533,5.949053151500852,0.021969192906799755
1,0.2806011140346527,0.040088290155764116,5.21443153608973,0.004058560706357722
2,0.07105003297328949,0.008214293879344014,0.8977223920131797,2.5741979246267383e-05
3,0.5442599654197693,0.04930144847778856,3.038277917279176,0.016129740762283847
4,0.10354543477296829,0.009173376013254313,1.3306422255144557,0.004472592984313016
5,0.2111707180738449,0.017170992577585423,3.0874796916132903,0.000639619035274644
6,0.3286881446838379,0.021853625745514107,2.6044510736259836,0.003150064015943436
7,0.17166584730148315,0.017209173377300806,2.835905745228201,8.610154666508423e-05
8,0.17293433845043182,0.018838904446675103,2.567536197450355,0.0004307398170941123
9,0.11394155770540237,0.00370339802231274,0.6549784572459426,0.0004922249361215178
10,0.6061760187149048,0.040662517852607646,5.576041143819049,0.0017162683940797206
11,0.5211562514305115,0.03968166272414757,7.241055474451894,0.001693819656237979
12,0.4241923689842224,0.05305191837815692,5.366920630131995,0.007096047302996439
13,0.10513108968734741,0.007528080879243241,0.972253621436919,7.765054681679638e-06
14,0.16569332778453827,0.010392986438938864,1.627089340691292,2.8676883989346232e-05
15,0.34791240096092224,0.030277174748013492,4.144027170776349,0.0024228028889876374
16,0.05971915274858475,0.0056341861493696965,0.8144909521643166,2.2506615708921294e-05
17,0.2705134153366089,0.00974894481297245,1.4467174046127123,3.737320147207843e-05
18,0.615884006023407,0.087168091165736,7.904528694864749,0.003171484892571707
19,0.3798691928386688,0.016873578445045147,2.7084503778840405,0.0004905080537397345
20,0.3087775707244873,0.014202838142470656,2.72800193976226,0.0007076150980750753
21,0.5959999561309814,0.04481303223122796,3.7333742222064075,0.0032747819571990735
22,0.0788816511631012,0.004079540225173447,0.6016970915485694,1.0372854627744936e-05
23,0.10192456841468811,0.00738606535836857,1.176320486902435,8.884232519282747e-05
24,0.20482699573040009,0.014928873092656362,2.2788522016792916,0.0002199839459974802
25,0.24029386043548584,,,
26,0.3193080425262451,0.026574588471440553,2.8612265386356444,0.0003384355051693936
27,0.32120853662490845,0.020984990390666983,2.1118975440865104,0.0006805941463781171
28,0.25016146898269653,0.017542698141662174,2.029616566666789,6.0335041382884496e-05
29,0.16554123163223267,0.008584011973233734,1.5382635919222585,0.0006239461965943862
30,0.1399066001176834,0.007929015988679122,0.9298447818503442,6.451204867708412e-06
31,0.1659191995859146,0.010418422208399468,1.7251245921122602,0.0010316743467833405
32,0.5245058536529541,0.0592083674013072,5.016160744635689,0.002182712481384691
33,0.21435655653476715,0.02153162451981128,3.5711236148431764,0.0006462387480654146
34,0.16524721682071686,0.00708421935097322,0.9252221488714264,0.0004426435446623943
35,0.2631353437900543,0.022130395255336575,3.1934066572511948,0.000969100676116514
36,0.34033501148223877,0.024049205068428885,3.525773647170414,0.0015843758203349118
37,0.3057512938976288,0.04054498519435015,3.219452753927358,0.00041334163024780323
38,0.25713616609573364,0.022979715378767945,3.2949173843978574,0.002271319251812554
39,0.2319992482662201,0.018118070419374206,2.2532768681340434,0.00015660674873387104
40,0.03038063831627369,0.006717509222952645,0.8009135788696391,8.282642423757539e-05
41,0.4003361761569977,0.019831355682307206,2.0675234321310114,0.000751494542645516
42,0.04844580218195915,0.003808046012201377,0.6702328934416567,3.622570228079679e-05
43,0.0378444530069828,0.004665705815022745,0.5199913105125982,2.1161218901412113e-05
44,0.17852139472961426,0.025110026640250093,3.0516330195311507,0.0005998001834303925
45,0.12312311679124832,0.0035781761445864064,0.6074756969296506,1.5337243733239414e-05
46,0.396319717168808,0.045161661500241417,2.9426142389441035,0.003355302186778007
47,0.5206636190414429,0.029410468030009188,3.94369128566717,0.0011834853009581956
48,0.3287651836872101,0.018859606696747033,3.440914657335376,0.0007210561678425927
49,0.5156004428863525,0.015078657207580896,2.4001200923744563,0.0005931331642314749
50,0.13165564835071564,0.01222389167590647,1.670915761154136,1.2747377765580377e-05
51,0.30621692538261414,0.03758450702900167,3.7367423675759928,0.025187510039850394
52,0.17299488186836243,0.007957807438006273,1.2114162493711242,5.676248810797479e-06
53,0.2543952465057373,0.03861640365250721,2.7881847965088813,0.00285369429761517
54,0.29164257645606995,0.031808285866363334,2.077893469801609,9.909556129114934e-05
55,0.2479304075241089,,,
56,0.10476784408092499,0.010227443967871772,1.3640439473288883,8.074308852038455e-05
57,0.3011067807674408,0.018006952220448458,2.204626258950365,0.000491253140777455
58,0.0618489645421505,0.01350169886584858,1.3662687434875398,7.147290810360426e-05
59,0.28628650307655334,0.02066816572126579,2.790065695460207,0.0025304337873948736
60,0.39002007246017456,0.013766866460259064,3.02379989560213,0.0006498077810564854
61,0.14148056507110596,0.017027868130782914,2.2194844481970675,1.9945052158258665e-05
62,0.13589556515216827,0.009802532191014197,1.413495553496962,0.0004333203680382793
63,0.1345275640487671,0.017598980411824887,2.141320262800205,0.00011437438059620775
64,0.28126463294029236,0.015396169376866279,2.3813168075808067,0.0005574102027025388
65,0.2587912678718567,0.018158282299002584,3.292708959324072,0.0003572691061169521
66,0.08910238742828369,0.007569455835120501,1.1727714861492442,9.466679299177288e-05
67,0.2369937300682068,0.020681067097189306,3.4794811971160717,0.000688884483386805
68,0.4908430278301239,0.024836452283446928,3.0846654024524556,0.0006642396205205071
69,0.1349712461233139,0.010587046374560158,1.3089875295271993,4.704821732480442e-06
70,0.06846237182617188,0.003019394073483825,0.4990325683859187,2.839063485210762e-06
71,0.1736287623643875,0.011497145859623612,1.7148931951813058,0.0004902820932573777
72,0.20879900455474854,0.02376685280221347,2.834195089012491,0.0019505310785712104
73,0.12622717022895813,0.00691687468174262,1.095481686177944,0.0012027245961038504
74,0.16700975596904755,0.00917819940245229,1.7905920605268755,0.0013944620063645462
