,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Extensive,Extensive,Slight,72098618.95287359,16582682.359160926,51190019.45654025,4325917.137172416,120,480,480.0
1,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
2,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
3,Moderate,Extensive,Moderate,76905193.54973182,3364602.217800767,51190019.45654025,22350571.875390813,30,120,60.0
4,Extensive,Moderate,None,26916817.742406137,16582682.359160926,10334135.383245213,0.0,120,480,480.0
5,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
6,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
7,Moderate,Slight,Slight,9853477.92355939,3364602.217800767,2162958.568586208,4325917.137172416,30,120,60.0
8,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
9,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
10,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
11,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
12,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
13,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
14,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
15,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
16,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
17,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
18,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
19,Extensive,Moderate,None,26916817.742406137,16582682.359160926,10334135.383245213,0.0,120,480,480.0
20,Extensive,Moderate,None,26916817.742406137,16582682.359160926,10334135.383245213,0.0,120,480,480.0
21,Extensive,Extensive,None,67772701.81570117,16582682.359160926,51190019.45654025,0.0,120,480,480.0
22,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
23,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
24,Extensive,Moderate,None,26916817.742406137,16582682.359160926,10334135.383245213,0.0,120,480,480.0
25,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
26,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
27,Slight,None,None,720986.1895287359,720986.1895287359,0.0,0.0,5,10,0.0
28,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
29,Extensive,Moderate,Slight,31242734.879578553,16582682.359160926,10334135.383245213,4325917.137172416,120,480,480.0
30,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
31,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
32,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
33,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
34,Extensive,Moderate,None,26916817.742406137,16582682.359160926,10334135.383245213,0.0,120,480,480.0
35,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
36,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
37,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
38,Moderate,Moderate,Slight,18024654.738218397,3364602.217800767,10334135.383245213,4325917.137172416,30,120,60.0
39,Complete,Complete,Complete,360493094.76436794,33165364.718321852,102139710.18323758,225188019.86280853,240,960,960.0
40,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
41,Extensive,Moderate,None,26916817.742406137,16582682.359160926,10334135.383245213,0.0,120,480,480.0
42,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
43,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
44,Extensive,Extensive,Extensive,159337947.8858506,16582682.359160926,51190019.45654025,91565246.07014945,120,480,480.0
45,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
46,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
47,Extensive,Extensive,Moderate,90123273.69109198,16582682.359160926,51190019.45654025,22350571.875390813,120,480,480.0
48,Moderate,Moderate,None,13698737.601045981,3364602.217800767,10334135.383245213,0.0,30,120,60.0
