,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
1,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
2,Moderate,Moderate,None,15369239.456478333,4294346.318721887,11074893.137756446,0.0,30,90,1.8
3,Extensive,Moderate,Moderate,51080119.37006034,21471731.593609437,11074893.137756446,18533494.63869446,120,360,18.0
4,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
5,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
6,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
7,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
8,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
9,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
10,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
11,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
12,Extensive,Moderate,Moderate,51080119.37006034,21471731.593609437,11074893.137756446,18533494.63869446,120,360,18.0
13,Slight,Slight,None,2938236.954914976,904072.9092046078,2034164.0457103678,0.0,10,10,1.0
14,Slight,Moderate,None,11978966.046961054,904072.9092046078,11074893.137756446,0.0,10,10,1.0
15,Moderate,Moderate,None,15369239.456478333,4294346.318721887,11074893.137756446,0.0,30,90,1.8
16,Moderate,Moderate,None,15369239.456478333,4294346.318721887,11074893.137756446,0.0,30,90,1.8
17,Slight,Extensive,Moderate,74359996.782079,904072.9092046078,54922429.23417992,18533494.63869446,10,10,1.0
18,Complete,Extensive,Slight,101482184.05821723,42717444.95991772,54922429.23417992,3842309.864119583,240,480,24.0
19,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
20,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
21,Complete,Complete,Complete,339027340.951728,42717444.95991772,110070876.69566101,186239019.29614922,240,480,24.0
22,Moderate,Slight,None,6328510.364432255,4294346.318721887,2034164.0457103678,0.0,30,90,1.8
23,Slight,None,None,904072.9092046078,904072.9092046078,0.0,0.0,10,10,1.0
