,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Slight,Slight,Moderate,14509302.424481759,414551.49784233596,1243654.493527008,12851096.433112415,5,10,0.0
1,None,Moderate,None,5941904.802406815,0.0,5941904.802406815,0.0,0,0,0.0
2,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
3,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
4,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
5,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
6,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
7,Slight,Moderate,Moderate,19207552.733361565,414551.49784233596,5941904.802406815,12851096.433112415,5,10,0.0
8,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
9,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
10,Complete,Complete,Complete,207275748.92116797,19069368.900747456,58728128.860997595,129478251.15942293,240,960,960.0
11,Moderate,Moderate,None,7876478.459004383,1934573.6565975677,5941904.802406815,0.0,30,120,60.0
12,Moderate,Extensive,None,31367730.003403418,1934573.6565975677,29433156.346805852,0.0,30,120,60.0
13,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
14,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
15,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
16,None,None,Slight,2487308.987054016,0.0,0.0,2487308.987054016,0,0,0.0
17,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
18,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
19,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
20,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
21,Moderate,Moderate,Slight,10363787.446058398,1934573.6565975677,5941904.802406815,2487308.987054016,30,120,60.0
22,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
23,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
24,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
25,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
26,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
27,Moderate,Moderate,Moderate,20727574.892116796,1934573.6565975677,5941904.802406815,12851096.433112415,30,120,60.0
28,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
29,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
30,None,Moderate,None,5941904.802406815,0.0,5941904.802406815,0.0,0,0,0.0
31,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
32,Slight,Moderate,Slight,8843765.287303166,414551.49784233596,5941904.802406815,2487308.987054016,5,10,0.0
33,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
34,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
35,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
36,None,Moderate,None,5941904.802406815,0.0,5941904.802406815,0.0,0,0,0.0
37,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
38,Moderate,Moderate,Slight,10363787.446058398,1934573.6565975677,5941904.802406815,2487308.987054016,30,120,60.0
39,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
40,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
41,Moderate,Extensive,Moderate,44218826.43651583,1934573.6565975677,29433156.346805852,12851096.433112415,30,120,60.0
42,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
43,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
44,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
45,Slight,Slight,Moderate,14509302.424481759,414551.49784233596,1243654.493527008,12851096.433112415,5,10,0.0
46,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
47,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
48,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
49,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
50,Slight,Slight,Slight,4145514.97842336,414551.49784233596,1243654.493527008,2487308.987054016,5,10,0.0
51,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
52,Moderate,Slight,None,3178228.150124576,1934573.6565975677,1243654.493527008,0.0,30,120,60.0
53,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
54,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
55,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
56,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
57,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
58,None,None,Moderate,12851096.433112415,0.0,0.0,12851096.433112415,0,0,0.0
59,Slight,Slight,Slight,4145514.97842336,414551.49784233596,1243654.493527008,2487308.987054016,5,10,0.0
60,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
61,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
62,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
63,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
64,None,Moderate,None,5941904.802406815,0.0,5941904.802406815,0.0,0,0,0.0
65,None,Slight,None,1243654.493527008,0.0,1243654.493527008,0.0,0,0,0.0
66,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
67,Moderate,Moderate,Slight,10363787.446058398,1934573.6565975677,5941904.802406815,2487308.987054016,30,120,60.0
68,Complete,Complete,Complete,207275748.92116797,19069368.900747456,58728128.860997595,129478251.15942293,240,960,960.0
69,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
70,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
71,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
72,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
73,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
74,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
75,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
76,Moderate,Extensive,Moderate,44218826.43651583,1934573.6565975677,29433156.346805852,12851096.433112415,30,120,60.0
77,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
78,Slight,Moderate,None,6356456.300249151,414551.49784233596,5941904.802406815,0.0,5,10,0.0
79,Slight,None,None,414551.49784233596,414551.49784233596,0.0,0.0,5,10,0.0
80,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
81,Slight,Slight,None,1658205.9913693438,414551.49784233596,1243654.493527008,0.0,5,10,0.0
82,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
