,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Slight,Moderate,None,36094516.10411474,2353990.1807031357,33740525.92341161,0.0,5,10,0.0
1,Slight,Slight,Slight,23539901.80703136,2353990.1807031357,7061970.542109408,14123941.084218815,5,10,0.0
2,None,Slight,None,7061970.542109408,0.0,7061970.542109408,0.0,0,0,0.0
3,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
4,Slight,None,Slight,16477931.26492195,2353990.1807031357,0.0,14123941.084218815,5,10,0.0
5,Slight,Slight,Moderate,82389656.32460976,2353990.1807031357,7061970.542109408,72973695.60179721,5,10,0.0
6,Extensive,Moderate,Slight,102006241.16380255,54141774.15617213,33740525.92341161,14123941.084218815,120,480,480.0
7,Moderate,Moderate,Slight,58849754.51757839,10985287.509947967,33740525.92341161,14123941.084218815,30,120,60.0
8,Slight,Slight,None,9415960.722812545,2353990.1807031357,7061970.542109408,0.0,5,10,0.0
9,Slight,None,None,2353990.1807031357,2353990.1807031357,0.0,0.0,5,10,0.0
10,Extensive,Moderate,Slight,102006241.16380255,54141774.15617213,33740525.92341161,14123941.084218815,120,480,480.0
11,Moderate,Moderate,None,44725813.43335958,10985287.509947967,33740525.92341161,0.0,30,120,60.0
12,Extensive,Slight,None,61203744.698281534,54141774.15617213,7061970.542109408,0.0,120,480,480.0
13,Slight,None,None,2353990.1807031357,2353990.1807031357,0.0,0.0,5,10,0.0
14,Moderate,Moderate,None,44725813.43335958,10985287.509947967,33740525.92341161,0.0,30,120,60.0
15,Extensive,Moderate,Slight,102006241.16380255,54141774.15617213,33740525.92341161,14123941.084218815,120,480,480.0
16,Slight,None,Slight,16477931.26492195,2353990.1807031357,0.0,14123941.084218815,5,10,0.0
17,None,Slight,None,7061970.542109408,0.0,7061970.542109408,0.0,0,0,0.0
18,Complete,Complete,Complete,1176995090.351568,108283548.31234425,333481942.26627755,735229599.7729461,240,960,960.0
19,Moderate,Moderate,Slight,58849754.51757839,10985287.509947967,33740525.92341161,14123941.084218815,30,120,60.0
20,Moderate,Slight,None,18047258.052057374,10985287.509947967,7061970.542109408,0.0,30,120,60.0
21,Moderate,Moderate,None,44725813.43335958,10985287.509947967,33740525.92341161,0.0,30,120,60.0
22,Slight,None,None,2353990.1807031357,2353990.1807031357,0.0,0.0,5,10,0.0
23,None,Slight,None,7061970.542109408,0.0,7061970.542109408,0.0,0,0,0.0
24,Extensive,Extensive,Slight,235399018.07031357,54141774.15617213,167133302.82992265,14123941.084218815,120,480,480.0
25,Moderate,Slight,Slight,32171199.13627619,10985287.509947967,7061970.542109408,14123941.084218815,30,120,60.0
26,Moderate,Slight,Slight,32171199.13627619,10985287.509947967,7061970.542109408,14123941.084218815,30,120,60.0
27,Moderate,Extensive,Slight,192242531.42408943,10985287.509947967,167133302.82992265,14123941.084218815,30,120,60.0
28,Slight,Slight,None,9415960.722812545,2353990.1807031357,7061970.542109408,0.0,5,10,0.0
29,None,Slight,None,7061970.542109408,0.0,7061970.542109408,0.0,0,0,0.0
30,Slight,Slight,Moderate,82389656.32460976,2353990.1807031357,7061970.542109408,72973695.60179721,5,10,0.0
31,Slight,Moderate,None,36094516.10411474,2353990.1807031357,33740525.92341161,0.0,5,10,0.0
32,Moderate,Slight,Slight,32171199.13627619,10985287.509947967,7061970.542109408,14123941.084218815,30,120,60.0
