,IM,MaxDrift,MaxAbsAccel,ResDrift
0,0.3172871768474579,0.08020632649296071,4.791470311457715,0.01299585011009319
1,0.1329902708530426,0.013820739271092676,1.6031387681535243,0.002475443037393394
2,0.0268561951816082,,,
3,0.2188573181629181,0.04457510832414638,0.7645123675319179,0.001638955216105903
4,0.05978419631719589,,,
5,0.1493609994649887,0.03149926785731483,2.3860246421707534,0.005208079570538195
6,0.33475375175476074,0.03569677521696043,3.7069067565819003,0.0037627213025338557
7,0.06432497501373291,0.010733934461689533,1.7333591108852449,0.001644170924865726
8,0.16621357202529907,0.030464014804493386,5.299347589977645,0.003579378399384325
9,0.10956907272338867,0.0110364555264156,1.75887925842344,0.000796949745105266
10,0.33014509081840515,0.06879640753201399,5.730258401678395,0.012450878893491281
11,0.3993780314922333,0.005987594222804727,2.405601693323445,0.0007085976261880164
12,0.26829859614372253,0.22284400394083198,9.13125667061075,0.03026853259376892
13,0.0739254355430603,0.00841672880975288,1.3575401216921514,0.0008761237486041135
14,0.1200718805193901,0.01962921102323239,2.2808158422906324,0.004628000806082368
15,0.17337405681610107,0.051406675906792446,3.7547790934119387,0.004865067385915245
16,0.07789690047502518,0.021626444366542853,3.8811548565610567,0.008975320724139334
17,0.11358428001403809,0.007316839293691473,1.1245425104664142,0.0007483259415216719
18,0.5890446901321411,0.16148124403451847,5.997841604203095,0.04720422442472411
19,0.17115330696105957,0.05365336850682686,2.57483217365055,0.004264879465422085
20,0.20119547843933105,0.013655655412502448,1.9964066376275575,0.0028739167208834035
21,0.6338695883750916,0.13937595907996025,10.250431253837274,0.05675050980427673
22,0.04127192497253418,,,
23,0.04161807894706726,,,
24,0.14095497131347656,0.043486490343435234,3.530228266427346,0.014877615161207374
25,0.1413491666316986,0.011934099221399994,1.1693338400646833,0.0007875198587109532
26,0.30660781264305115,0.016743407402981175,2.492217924877462,0.0022128896371834796
27,0.12012502551078796,0.015842857464201186,1.94411008385557,0.001650532349737309
28,0.12399058043956757,0.020780076049184134,1.1927238424491116,0.0007492506674836321
29,0.1757231205701828,0.01698331671775494,2.7192446203700897,0.0024705120465639647
30,0.08469623327255249,0.02577846111283488,3.482800435978,0.003558179841037376
31,0.06452400237321854,0.015027890242138828,2.498114992576367,0.002727068777136601
32,0.1873854398727417,0.03666926692980308,3.4132222905260554,0.004538158392853749
33,0.08822635561227798,0.005552830238117382,0.8152789259577605,0.00026208458044341923
34,0.06877721101045609,0.00891897667578622,1.051309447564033,0.001127168750847644
35,0.11094579100608826,0.007461217229975992,1.5101627211629884,0.0006016135749401884
36,0.3643516004085541,0.1456289745500583,5.232913802220981,0.013808952297673344
37,0.18598291277885437,0.03392056839929385,3.9713231554689146,0.003983175376770176
38,0.17233425378799438,0.013244424205227635,1.119980316022972,0.000750689639846135
39,0.18757304549217224,0.13188290232399175,2.7944245042623184,0.005133076606760193
40,0.03577214106917381,,,
41,0.13570669293403625,0.013349867405355336,2.859634860708842,0.0006639986945409093
42,0.02970661036670208,,,
43,0.04493296146392822,,,
44,0.13231562077999115,0.03264884499160083,5.995345549809731,0.014387655008422626
45,0.07080575823783875,0.015096016211755683,2.848720829099471,0.003360390610705615
46,0.14896655082702637,0.01295276575803766,1.3654748580993896,0.00039016036595320716
