,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
1,Moderate,Slight,None,656150.4670781759,399395.9364823679,256754.530595808,0.0,30,120,60.0
2,Moderate,Slight,Slight,1169659.5282697917,399395.9364823679,256754.530595808,513509.06119161594,30,120,60.0
3,Moderate,Slight,None,656150.4670781759,399395.9364823679,256754.530595808,0.0,30,120,60.0
4,Moderate,Slight,Slight,1169659.5282697917,399395.9364823679,256754.530595808,513509.06119161594,30,120,60.0
5,Moderate,Moderate,Slight,2139621.0882984,399395.9364823679,1226716.0906244158,513509.06119161594,30,120,60.0
6,Slight,Slight,None,342339.374127744,85584.843531936,256754.530595808,0.0,5,10,0.0
7,Slight,Slight,None,342339.374127744,85584.843531936,256754.530595808,0.0,5,10,0.0
8,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
9,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
10,Complete,Complete,Complete,42792421.765967995,3936902.802469056,12124519.500357598,26730999.463141344,240,960,960.0
11,Complete,Complete,Complete,42792421.765967995,3936902.802469056,12124519.500357598,26730999.463141344,240,960,960.0
12,Extensive,Extensive,Moderate,10698105.441491999,1968451.401234528,6076523.890767455,2653130.1494900156,120,480,480.0
13,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
14,Moderate,Slight,Slight,1169659.5282697917,399395.9364823679,256754.530595808,513509.06119161594,30,120,60.0
15,Moderate,Slight,Slight,1169659.5282697917,399395.9364823679,256754.530595808,513509.06119161594,30,120,60.0
16,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
17,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
18,Extensive,Extensive,Slight,8558484.3531936,1968451.401234528,6076523.890767455,513509.06119161594,120,480,480.0
19,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
20,Moderate,Slight,Slight,1169659.5282697917,399395.9364823679,256754.530595808,513509.06119161594,30,120,60.0
21,Complete,Complete,Complete,42792421.765967995,3936902.802469056,12124519.500357598,26730999.463141344,240,960,960.0
22,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
23,Moderate,Slight,None,656150.4670781759,399395.9364823679,256754.530595808,0.0,30,120,60.0
24,Moderate,None,None,399395.9364823679,399395.9364823679,0.0,0.0,30,120,60.0
25,Slight,Slight,None,342339.374127744,85584.843531936,256754.530595808,0.0,5,10,0.0
26,Moderate,Moderate,Slight,2139621.0882984,399395.9364823679,1226716.0906244158,513509.06119161594,30,120,60.0
27,Moderate,Moderate,Slight,2139621.0882984,399395.9364823679,1226716.0906244158,513509.06119161594,30,120,60.0
28,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
29,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
30,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
31,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
32,None,Slight,Slight,770263.5917874239,0.0,256754.530595808,513509.06119161594,0,0,0.0
33,Slight,Slight,None,342339.374127744,85584.843531936,256754.530595808,0.0,5,10,0.0
34,Moderate,Slight,Moderate,3309280.6165681914,399395.9364823679,256754.530595808,2653130.1494900156,30,120,60.0
35,Moderate,Moderate,Slight,2139621.0882984,399395.9364823679,1226716.0906244158,513509.06119161594,30,120,60.0
36,Extensive,Extensive,None,8044975.292001983,1968451.401234528,6076523.890767455,0.0,120,480,480.0
37,Moderate,None,None,399395.9364823679,399395.9364823679,0.0,0.0,30,120,60.0
38,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
39,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
40,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
41,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
42,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
43,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
44,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
45,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
46,Slight,Slight,Moderate,2995469.5236177593,85584.843531936,256754.530595808,2653130.1494900156,5,10,0.0
47,Extensive,Moderate,Extensive,14064442.620414816,1968451.401234528,1226716.0906244158,10869275.128555872,120,480,480.0
48,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
49,Extensive,Moderate,None,3195167.491858944,1968451.401234528,1226716.0906244158,0.0,120,480,480.0
50,Moderate,None,None,399395.9364823679,399395.9364823679,0.0,0.0,30,120,60.0
51,Moderate,Extensive,None,6475919.827249823,399395.9364823679,6076523.890767455,0.0,30,120,60.0
52,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
53,Complete,Complete,Complete,42792421.765967995,3936902.802469056,12124519.500357598,26730999.463141344,240,960,960.0
54,Moderate,Slight,None,656150.4670781759,399395.9364823679,256754.530595808,0.0,30,120,60.0
55,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
56,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
57,Complete,Complete,Complete,42792421.765967995,3936902.802469056,12124519.500357598,26730999.463141344,240,960,960.0
58,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
59,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
60,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
61,None,Moderate,None,1226716.0906244158,0.0,1226716.0906244158,0.0,0,0,0.0
62,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
63,Slight,Slight,Slight,855848.4353193599,85584.843531936,256754.530595808,513509.06119161594,5,10,0.0
64,Extensive,Moderate,Slight,3708676.55305056,1968451.401234528,1226716.0906244158,513509.06119161594,120,480,480.0
65,Slight,Moderate,None,1312300.9341563517,85584.843531936,1226716.0906244158,0.0,5,10,0.0
66,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
67,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
68,Complete,Extensive,Slight,10526935.754428128,3936902.802469056,6076523.890767455,513509.06119161594,240,960,960.0
69,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
70,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
71,Slight,Moderate,None,1312300.9341563517,85584.843531936,1226716.0906244158,0.0,5,10,0.0
72,Slight,Moderate,Moderate,3965431.0836463673,85584.843531936,1226716.0906244158,2653130.1494900156,5,10,0.0
73,Slight,Moderate,Moderate,3965431.0836463673,85584.843531936,1226716.0906244158,2653130.1494900156,5,10,0.0
74,Moderate,Moderate,Slight,2139621.0882984,399395.9364823679,1226716.0906244158,513509.06119161594,30,120,60.0
75,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
76,Moderate,Slight,None,656150.4670781759,399395.9364823679,256754.530595808,0.0,30,120,60.0
77,Moderate,Extensive,Slight,6989428.888441439,399395.9364823679,6076523.890767455,513509.06119161594,30,120,60.0
78,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
79,Slight,Slight,Slight,855848.4353193599,85584.843531936,256754.530595808,513509.06119161594,5,10,0.0
80,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
81,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
82,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
83,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
84,Slight,Moderate,Moderate,3965431.0836463673,85584.843531936,1226716.0906244158,2653130.1494900156,5,10,0.0
85,Extensive,Complete,Slight,14606479.962783743,1968451.401234528,12124519.500357598,513509.06119161594,120,480,480.0
86,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
87,Slight,Slight,Slight,855848.4353193599,85584.843531936,256754.530595808,513509.06119161594,5,10,0.0
88,Slight,Moderate,Slight,1825809.9953479676,85584.843531936,1226716.0906244158,513509.06119161594,5,10,0.0
89,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
90,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
91,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
92,None,Slight,Slight,770263.5917874239,0.0,256754.530595808,513509.06119161594,0,0,0.0
93,Moderate,Slight,Slight,1169659.5282697917,399395.9364823679,256754.530595808,513509.06119161594,30,120,60.0
94,None,Moderate,Slight,1740225.1518160317,0.0,1226716.0906244158,513509.06119161594,0,0,0.0
95,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
96,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
97,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
98,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
99,Moderate,Slight,None,656150.4670781759,399395.9364823679,256754.530595808,0.0,30,120,60.0
100,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
101,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
102,None,None,Slight,513509.06119161594,0.0,0.0,513509.06119161594,0,0,0.0
103,Moderate,None,None,399395.9364823679,399395.9364823679,0.0,0.0,30,120,60.0
104,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
105,Extensive,Moderate,None,3195167.491858944,1968451.401234528,1226716.0906244158,0.0,120,480,480.0
106,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
107,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
108,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
109,Moderate,Moderate,Moderate,4279242.1765968,399395.9364823679,1226716.0906244158,2653130.1494900156,30,120,60.0
110,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
111,Moderate,Moderate,Extensive,12495387.155662656,399395.9364823679,1226716.0906244158,10869275.128555872,30,120,60.0
112,Extensive,Extensive,None,8044975.292001983,1968451.401234528,6076523.890767455,0.0,120,480,480.0
113,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
114,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
115,None,Moderate,Moderate,3879846.2401144314,0.0,1226716.0906244158,2653130.1494900156,0,0,0.0
116,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
117,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
118,None,Slight,None,256754.530595808,0.0,256754.530595808,0.0,0,0,0.0
119,Moderate,None,None,399395.9364823679,399395.9364823679,0.0,0.0,30,120,60.0
120,Slight,Slight,None,342339.374127744,85584.843531936,256754.530595808,0.0,5,10,0.0
121,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
122,Extensive,Moderate,Slight,3708676.55305056,1968451.401234528,1226716.0906244158,513509.06119161594,120,480,480.0
123,Moderate,Moderate,None,1626112.0271067838,399395.9364823679,1226716.0906244158,0.0,30,120,60.0
124,Extensive,Moderate,Slight,3708676.55305056,1968451.401234528,1226716.0906244158,513509.06119161594,120,480,480.0
125,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
126,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
127,Moderate,None,None,399395.9364823679,399395.9364823679,0.0,0.0,30,120,60.0
128,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
129,Slight,None,None,85584.843531936,85584.843531936,0.0,0.0,5,10,0.0
130,Slight,None,Slight,599093.9047235519,85584.843531936,0.0,513509.06119161594,5,10,0.0
131,Moderate,Moderate,Slight,2139621.0882984,399395.9364823679,1226716.0906244158,513509.06119161594,30,120,60.0
