,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Extensive,Moderate,Moderate,3654247.78083696,1229966.326232928,766500.7540292159,1657780.7005748157,120,480,480.0
1,Moderate,Slight,Slight,730849.5561673921,249558.38503276795,160430.39037820802,320860.78075641603,30,120,60.0
2,Moderate,Slight,None,409988.77541097597,249558.38503276795,160430.39037820802,0.0,30,120,60.0
3,Extensive,Complete,None,8805845.871870527,1229966.326232928,7575879.545637599,0.0,120,480,480.0
4,Slight,Slight,None,213907.187170944,53476.796792736,160430.39037820802,0.0,5,10,0.0
5,Moderate,Moderate,Slight,1336919.9198184,249558.38503276795,766500.7540292159,320860.78075641603,30,120,60.0
6,Moderate,Moderate,Moderate,2673839.8396368,249558.38503276795,766500.7540292159,1657780.7005748157,30,120,60.0
7,Moderate,Slight,Moderate,2067769.4759857918,249558.38503276795,160430.39037820802,1657780.7005748157,30,120,60.0
8,Moderate,Moderate,Slight,1336919.9198184,249558.38503276795,766500.7540292159,320860.78075641603,30,120,60.0
9,Moderate,Slight,None,409988.77541097597,249558.38503276795,160430.39037820802,0.0,30,120,60.0
10,Complete,Moderate,Moderate,4884214.107069887,2459932.652465856,766500.7540292159,1657780.7005748157,240,960,960.0
11,Complete,Complete,Complete,26738398.396367997,2459932.652465856,7575879.545637599,16702586.198264543,240,960,960.0
12,Extensive,Moderate,None,1996467.080262144,1229966.326232928,766500.7540292159,0.0,120,480,480.0
13,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
14,Complete,Extensive,Extensive,13048338.417427585,2459932.652465856,3796852.5722842556,6791553.192677472,240,960,960.0
15,Complete,Moderate,Slight,3547294.1872514877,2459932.652465856,766500.7540292159,320860.78075641603,240,960,960.0
16,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
17,Moderate,None,None,249558.38503276795,249558.38503276795,0.0,0.0,30,120,60.0
