,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
1,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
2,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
3,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
4,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
5,Complete,Extensive,Slight,69004138.35249533,25806425.725323457,39831657.09778185,3366055.5293900156,240,960,960.0
6,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
7,Complete,Moderate,None,33847558.37886627,25806425.725323457,8041132.653542815,0.0,240,960,960.0
8,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
9,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
10,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
11,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
12,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
13,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
14,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
15,Slight,Extensive,None,40392666.35268019,561009.254898336,39831657.09778185,0.0,5,10,0.0
16,Moderate,Extensive,None,42449700.28730742,2618043.1895255675,39831657.09778185,0.0,30,120,60.0
17,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
18,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
19,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
20,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
21,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
22,Moderate,Slight,Slight,7667126.483610591,2618043.1895255675,1683027.764695008,3366055.5293900156,30,120,60.0
23,Moderate,None,None,2618043.1895255675,2618043.1895255675,0.0,0.0,30,120,60.0
24,Extensive,Moderate,Moderate,38335632.41805296,12903212.862661729,8041132.653542815,17391286.901848413,120,480,480.0
25,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
26,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
27,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
28,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
29,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
30,Moderate,None,Slight,5984098.718915584,2618043.1895255675,0.0,3366055.5293900156,30,120,60.0
31,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
32,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
33,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
34,Extensive,Extensive,None,52734869.96044358,12903212.862661729,39831657.09778185,0.0,120,480,480.0
35,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
36,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
37,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
38,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
39,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
40,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
41,Moderate,Moderate,Moderate,28050462.744916797,2618043.1895255675,8041132.653542815,17391286.901848413,30,120,60.0
42,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
43,Extensive,None,None,12903212.862661729,12903212.862661729,0.0,0.0,120,480,480.0
44,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
45,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
46,Extensive,Moderate,Moderate,38335632.41805296,12903212.862661729,8041132.653542815,17391286.901848413,120,480,480.0
47,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
48,Moderate,None,Moderate,20009330.09137398,2618043.1895255675,0.0,17391286.901848413,30,120,60.0
49,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
50,Extensive,Extensive,None,52734869.96044358,12903212.862661729,39831657.09778185,0.0,120,480,480.0
51,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
52,Complete,Moderate,Slight,37213613.908256285,25806425.725323457,8041132.653542815,3366055.5293900156,240,960,960.0
53,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
54,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
55,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
56,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
57,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
58,Complete,Moderate,None,33847558.37886627,25806425.725323457,8041132.653542815,0.0,240,960,960.0
59,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
60,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
61,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
62,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
63,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
64,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
65,Extensive,Extensive,None,52734869.96044358,12903212.862661729,39831657.09778185,0.0,120,480,480.0
66,Slight,None,None,561009.254898336,561009.254898336,0.0,0.0,5,10,0.0
67,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
68,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
69,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
70,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
71,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
72,Complete,Moderate,None,33847558.37886627,25806425.725323457,8041132.653542815,0.0,240,960,960.0
73,Extensive,Extensive,None,52734869.96044358,12903212.862661729,39831657.09778185,0.0,120,480,480.0
74,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
75,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
76,Extensive,Moderate,Slight,24310401.045594558,12903212.862661729,8041132.653542815,3366055.5293900156,120,480,480.0
77,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
78,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
79,Extensive,Moderate,Slight,24310401.045594558,12903212.862661729,8041132.653542815,3366055.5293900156,120,480,480.0
80,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
81,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
82,Extensive,Slight,None,14586240.627356736,12903212.862661729,1683027.764695008,0.0,120,480,480.0
83,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
84,Extensive,Moderate,Slight,24310401.045594558,12903212.862661729,8041132.653542815,3366055.5293900156,120,480,480.0
85,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
86,Extensive,Moderate,Slight,24310401.045594558,12903212.862661729,8041132.653542815,3366055.5293900156,120,480,480.0
87,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
88,Moderate,Slight,Slight,7667126.483610591,2618043.1895255675,1683027.764695008,3366055.5293900156,30,120,60.0
89,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
90,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
91,Moderate,Extensive,None,42449700.28730742,2618043.1895255675,39831657.09778185,0.0,30,120,60.0
92,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
93,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
94,Complete,Extensive,None,65638082.823105305,25806425.725323457,39831657.09778185,0.0,240,960,960.0
95,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
96,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
97,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
98,Slight,Moderate,None,8602141.90844115,561009.254898336,8041132.653542815,0.0,5,10,0.0
99,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
100,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
101,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
102,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
103,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
104,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
105,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
106,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
107,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
108,Moderate,None,None,2618043.1895255675,2618043.1895255675,0.0,0.0,30,120,60.0
109,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
110,Extensive,Moderate,Slight,24310401.045594558,12903212.862661729,8041132.653542815,3366055.5293900156,120,480,480.0
111,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
112,Moderate,Extensive,None,42449700.28730742,2618043.1895255675,39831657.09778185,0.0,30,120,60.0
113,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
114,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
115,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
116,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
117,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
118,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
119,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
120,Moderate,Extensive,None,42449700.28730742,2618043.1895255675,39831657.09778185,0.0,30,120,60.0
121,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
122,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
123,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
124,Moderate,Slight,Slight,7667126.483610591,2618043.1895255675,1683027.764695008,3366055.5293900156,30,120,60.0
125,Complete,Moderate,None,33847558.37886627,25806425.725323457,8041132.653542815,0.0,240,960,960.0
126,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
127,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
128,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
129,Moderate,Extensive,None,42449700.28730742,2618043.1895255675,39831657.09778185,0.0,30,120,60.0
130,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
131,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
132,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
133,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
134,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
135,Complete,Moderate,Slight,37213613.908256285,25806425.725323457,8041132.653542815,3366055.5293900156,240,960,960.0
136,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
137,Extensive,Moderate,Moderate,38335632.41805296,12903212.862661729,8041132.653542815,17391286.901848413,120,480,480.0
138,Complete,Extensive,None,65638082.823105305,25806425.725323457,39831657.09778185,0.0,240,960,960.0
139,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
140,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
141,Moderate,Slight,Slight,7667126.483610591,2618043.1895255675,1683027.764695008,3366055.5293900156,30,120,60.0
142,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
143,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
144,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
145,Complete,Extensive,None,65638082.823105305,25806425.725323457,39831657.09778185,0.0,240,960,960.0
146,Moderate,None,None,2618043.1895255675,2618043.1895255675,0.0,0.0,30,120,60.0
147,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
148,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
149,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
150,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
151,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
152,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
153,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
154,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
155,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
156,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
157,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
158,Extensive,Moderate,Moderate,38335632.41805296,12903212.862661729,8041132.653542815,17391286.901848413,120,480,480.0
159,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
160,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
161,Extensive,Moderate,None,20944345.516204543,12903212.862661729,8041132.653542815,0.0,120,480,480.0
162,Moderate,Slight,None,4301070.954220575,2618043.1895255675,1683027.764695008,0.0,30,120,60.0
163,Moderate,Moderate,None,10659175.843068382,2618043.1895255675,8041132.653542815,0.0,30,120,60.0
164,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
165,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
166,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
167,Slight,Slight,None,2244037.019593344,561009.254898336,1683027.764695008,0.0,5,10,0.0
168,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
169,Complete,Complete,Complete,280504627.44916797,25806425.725323457,79476311.1105976,175221890.61324695,240,960,960.0
170,Moderate,Moderate,Slight,14025231.372458398,2618043.1895255675,8041132.653542815,3366055.5293900156,30,120,60.0
171,Moderate,Extensive,None,42449700.28730742,2618043.1895255675,39831657.09778185,0.0,30,120,60.0
