,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Extensive,Extensive,Moderate,21823261.987091996,4015480.2056249278,12395612.808668254,5412168.972798815,120,480,480.0
1,Moderate,Slight,Slight,2386009.9772553914,814735.1141847677,523758.28769020794,1047516.5753804158,30,120,60.0
2,Extensive,Moderate,Slight,7565397.488858559,4015480.2056249278,2502400.7078532153,1047516.5753804158,120,480,480.0
3,Moderate,Moderate,Slight,4364652.397418398,814735.1141847677,2502400.7078532153,1047516.5753804158,30,120,60.0
4,Extensive,Slight,Slight,5586755.068695552,4015480.2056249278,523758.28769020794,1047516.5753804158,120,480,480.0
5,Extensive,Slight,Slight,5586755.068695552,4015480.2056249278,523758.28769020794,1047516.5753804158,120,480,480.0
6,Complete,Extensive,Slight,21474089.795298524,8030960.4112498555,12395612.808668254,1047516.5753804158,240,960,960.0
7,Moderate,Moderate,Moderate,8729304.794836797,814735.1141847677,2502400.7078532153,5412168.972798815,30,120,60.0
8,Moderate,Extensive,None,13210347.922853021,814735.1141847677,12395612.808668254,0.0,30,120,60.0
9,Moderate,Moderate,None,3317135.8220379828,814735.1141847677,2502400.7078532153,0.0,30,120,60.0
10,Extensive,Complete,Slight,29796027.033042938,4015480.2056249278,24733030.252037596,1047516.5753804158,120,480,480.0
11,Complete,Extensive,Moderate,25838742.192716926,8030960.4112498555,12395612.808668254,5412168.972798815,240,960,960.0
12,Extensive,Extensive,Slight,17458609.589673597,4015480.2056249278,12395612.808668254,1047516.5753804158,120,480,480.0
13,Moderate,Slight,None,1338493.4018749758,814735.1141847677,523758.28769020794,0.0,30,120,60.0
14,Moderate,Moderate,None,3317135.8220379828,814735.1141847677,2502400.7078532153,0.0,30,120,60.0
15,Extensive,Extensive,Slight,17458609.589673597,4015480.2056249278,12395612.808668254,1047516.5753804158,120,480,480.0
16,Moderate,Slight,None,1338493.4018749758,814735.1141847677,523758.28769020794,0.0,30,120,60.0
17,Moderate,Moderate,None,3317135.8220379828,814735.1141847677,2502400.7078532153,0.0,30,120,60.0
18,Extensive,Complete,Extensive,50920944.63654799,4015480.2056249278,24733030.252037596,22172434.178885467,120,480,480.0
19,Extensive,Moderate,None,6517880.9134781435,4015480.2056249278,2502400.7078532153,0.0,120,480,480.0
20,Complete,Complete,Complete,87293047.94836798,8030960.4112498555,24733030.252037596,54529057.28508054,240,960,960.0
21,Complete,Complete,Complete,87293047.94836798,8030960.4112498555,24733030.252037596,54529057.28508054,240,960,960.0
22,Moderate,Slight,Slight,2386009.9772553914,814735.1141847677,523758.28769020794,1047516.5753804158,30,120,60.0
23,Extensive,Moderate,Slight,7565397.488858559,4015480.2056249278,2502400.7078532153,1047516.5753804158,120,480,480.0
24,Moderate,Slight,Moderate,6750662.374673791,814735.1141847677,523758.28769020794,5412168.972798815,30,120,60.0
25,Complete,Moderate,Slight,11580877.694483487,8030960.4112498555,2502400.7078532153,1047516.5753804158,240,960,960.0
26,Complete,Complete,Complete,87293047.94836798,8030960.4112498555,24733030.252037596,54529057.28508054,240,960,960.0
27,Slight,Moderate,None,2676986.803749951,174586.09589673596,2502400.7078532153,0.0,5,10,0.0
28,Extensive,Extensive,Moderate,21823261.987091996,4015480.2056249278,12395612.808668254,5412168.972798815,120,480,480.0
29,Extensive,Extensive,Moderate,21823261.987091996,4015480.2056249278,12395612.808668254,5412168.972798815,120,480,480.0
30,Slight,None,None,174586.09589673596,174586.09589673596,0.0,0.0,5,10,0.0
31,Moderate,Extensive,Moderate,18622516.895651836,814735.1141847677,12395612.808668254,5412168.972798815,30,120,60.0
32,Extensive,Moderate,Moderate,11930049.886276959,4015480.2056249278,2502400.7078532153,5412168.972798815,120,480,480.0
33,Moderate,Slight,None,1338493.4018749758,814735.1141847677,523758.28769020794,0.0,30,120,60.0
34,Moderate,Extensive,Slight,14257864.498233438,814735.1141847677,12395612.808668254,1047516.5753804158,30,120,60.0
35,Slight,Moderate,None,2676986.803749951,174586.09589673596,2502400.7078532153,0.0,5,10,0.0
36,Extensive,Moderate,None,6517880.9134781435,4015480.2056249278,2502400.7078532153,0.0,120,480,480.0
37,Complete,Extensive,Slight,21474089.795298524,8030960.4112498555,12395612.808668254,1047516.5753804158,240,960,960.0
38,Extensive,Moderate,None,6517880.9134781435,4015480.2056249278,2502400.7078532153,0.0,120,480,480.0
39,Extensive,Moderate,Extensive,28690315.09236361,4015480.2056249278,2502400.7078532153,22172434.178885467,120,480,480.0
40,Moderate,Moderate,None,3317135.8220379828,814735.1141847677,2502400.7078532153,0.0,30,120,60.0
41,Extensive,Moderate,Slight,7565397.488858559,4015480.2056249278,2502400.7078532153,1047516.5753804158,120,480,480.0
42,Moderate,Moderate,None,3317135.8220379828,814735.1141847677,2502400.7078532153,0.0,30,120,60.0
43,Moderate,Slight,Slight,2386009.9772553914,814735.1141847677,523758.28769020794,1047516.5753804158,30,120,60.0
44,Moderate,Moderate,Slight,4364652.397418398,814735.1141847677,2502400.7078532153,1047516.5753804158,30,120,60.0
45,Moderate,Moderate,Moderate,8729304.794836797,814735.1141847677,2502400.7078532153,5412168.972798815,30,120,60.0
46,Complete,Complete,Complete,87293047.94836798,8030960.4112498555,24733030.252037596,54529057.28508054,240,960,960.0
47,Extensive,Moderate,Slight,7565397.488858559,4015480.2056249278,2502400.7078532153,1047516.5753804158,120,480,480.0
48,Moderate,Moderate,Extensive,25489570.00092345,814735.1141847677,2502400.7078532153,22172434.178885467,30,120,60.0
