,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Extensive,Complete,Slight,2578736.4954111995,347525.0355144,2140552.7549799997,90658.7049168,120,480,480.0
1,Moderate,Moderate,Slight,377744.60381999996,70512.32604639998,216573.57285679993,90658.7049168,30,120,60.0
2,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
3,Moderate,Extensive,None,1143307.0008951998,70512.32604639998,1072794.6748487998,0.0,30,120,60.0
4,Moderate,Moderate,Moderate,755489.2076399998,70512.32604639998,216573.57285679993,468403.30873679987,30,120,60.0
5,Moderate,Moderate,None,287085.89890319994,70512.32604639998,216573.57285679993,0.0,30,120,60.0
6,Extensive,Moderate,Slight,654757.313288,347525.0355144,216573.57285679993,90658.7049168,120,480,480.0
7,Slight,Moderate,None,231683.35700959992,15109.784152799997,216573.57285679993,0.0,5,10,0.0
8,Moderate,Complete,None,2211065.0810263995,70512.32604639998,2140552.7549799997,0.0,30,120,60.0
9,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
10,Extensive,Complete,Slight,2578736.4954111995,347525.0355144,2140552.7549799997,90658.7049168,120,480,480.0
11,Complete,Complete,Moderate,3304006.1347455992,695050.0710288,2140552.7549799997,468403.30873679987,240,960,960.0
12,Extensive,Moderate,Slight,654757.313288,347525.0355144,216573.57285679993,90658.7049168,120,480,480.0
13,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
14,Moderate,Moderate,Slight,377744.60381999996,70512.32604639998,216573.57285679993,90658.7049168,30,120,60.0
15,Moderate,Extensive,None,1143307.0008951998,70512.32604639998,1072794.6748487998,0.0,30,120,60.0
16,Moderate,None,None,70512.32604639998,70512.32604639998,0.0,0.0,30,120,60.0
17,Moderate,Moderate,Slight,377744.60381999996,70512.32604639998,216573.57285679993,90658.7049168,30,120,60.0
18,Complete,Complete,Complete,7554892.0764,695050.0710288,2140552.7549799997,4719289.2503912,240,960,960.0
19,Moderate,Moderate,Slight,377744.60381999996,70512.32604639998,216573.57285679993,90658.7049168,30,120,60.0
