,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Complete,Extensive,Slight,2933558.8258896,1916591.7662478718,899624.706606144,117342.35303558399,180,360,144.0
1,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
2,None,Slight,None,39114.117678528,0.0,39114.117678528,0.0,0,0,0.0
3,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
4,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
5,Extensive,Moderate,None,1134309.4126773118,958295.8831239359,176013.52955337602,0.0,90,270,81.0
6,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
7,Extensive,Extensive,Moderate,2470708.4333603517,958295.8831239359,899624.706606144,612787.843630272,90,270,81.0
8,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
9,Extensive,Extensive,None,1857920.5897300798,958295.8831239359,899624.706606144,0.0,90,270,81.0
10,Extensive,Extensive,Slight,1975262.9427656638,958295.8831239359,899624.706606144,117342.35303558399,90,270,81.0
11,Complete,Extensive,Moderate,3429004.316484288,1916591.7662478718,899624.706606144,612787.843630272,180,360,144.0
12,Complete,Complete,Moderate,4322110.003477344,1916591.7662478718,1792730.3935992,612787.843630272,180,360,144.0
13,Slight,Slight,None,78228.235357056,39114.117678528,39114.117678528,0.0,5,10,1.0
14,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
15,Moderate,Complete,None,1981781.962378752,189051.56877955198,1792730.3935992,0.0,30,90,9.0
16,Slight,None,None,39114.117678528,39114.117678528,0.0,0.0,5,10,1.0
17,Moderate,Moderate,Slight,482407.451368512,189051.56877955198,176013.52955337602,117342.35303558399,30,90,9.0
18,Extensive,Moderate,Moderate,1747097.2563075838,958295.8831239359,176013.52955337602,612787.843630272,90,270,81.0
19,Complete,Moderate,Slight,2209947.648836832,1916591.7662478718,176013.52955337602,117342.35303558399,180,360,144.0
20,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
21,Complete,Complete,Moderate,4322110.003477344,1916591.7662478718,1792730.3935992,612787.843630272,180,360,144.0
22,Slight,Moderate,Slight,332470.000267488,39114.117678528,176013.52955337602,117342.35303558399,5,10,1.0
23,Slight,Slight,Slight,195570.58839264,39114.117678528,39114.117678528,117342.35303558399,5,10,1.0
24,Slight,Moderate,None,215127.64723190403,39114.117678528,176013.52955337602,0.0,5,10,1.0
25,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
26,Moderate,Extensive,Slight,1206018.62842128,189051.56877955198,899624.706606144,117342.35303558399,30,90,9.0
27,Extensive,Moderate,Slight,1251651.765712896,958295.8831239359,176013.52955337602,117342.35303558399,90,270,81.0
28,Complete,Extensive,Slight,2933558.8258896,1916591.7662478718,899624.706606144,117342.35303558399,180,360,144.0
29,Moderate,None,None,189051.56877955198,189051.56877955198,0.0,0.0,30,90,9.0
30,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
31,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
32,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
33,None,Slight,None,39114.117678528,0.0,39114.117678528,0.0,0,0,0.0
34,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
35,Extensive,Moderate,Slight,1251651.765712896,958295.8831239359,176013.52955337602,117342.35303558399,90,270,81.0
36,Moderate,Extensive,None,1088676.275385696,189051.56877955198,899624.706606144,0.0,30,90,9.0
37,Moderate,None,None,189051.56877955198,189051.56877955198,0.0,0.0,30,90,9.0
38,Extensive,Moderate,Moderate,1747097.2563075838,958295.8831239359,176013.52955337602,612787.843630272,90,270,81.0
39,Moderate,Complete,None,1981781.962378752,189051.56877955198,1792730.3935992,0.0,30,90,9.0
40,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
41,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
42,Moderate,Moderate,None,365065.098332928,189051.56877955198,176013.52955337602,0.0,30,90,9.0
43,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
44,Moderate,Moderate,Moderate,977852.9419632,189051.56877955198,176013.52955337602,612787.843630272,30,90,9.0
45,Moderate,None,None,189051.56877955198,189051.56877955198,0.0,0.0,30,90,9.0
46,Complete,Moderate,Moderate,2705393.13943152,1916591.7662478718,176013.52955337602,612787.843630272,180,360,144.0
47,Extensive,Extensive,None,1857920.5897300798,958295.8831239359,899624.706606144,0.0,90,270,81.0
48,Complete,Extensive,Slight,2933558.8258896,1916591.7662478718,899624.706606144,117342.35303558399,180,360,144.0
49,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
50,Slight,Slight,Slight,195570.58839264,39114.117678528,39114.117678528,117342.35303558399,5,10,1.0
51,Complete,Complete,Moderate,4322110.003477344,1916591.7662478718,1792730.3935992,612787.843630272,180,360,144.0
52,Extensive,Moderate,Moderate,1747097.2563075838,958295.8831239359,176013.52955337602,612787.843630272,90,270,81.0
53,Extensive,Moderate,Slight,1251651.765712896,958295.8831239359,176013.52955337602,117342.35303558399,90,270,81.0
54,Complete,Complete,Complete,9778529.419631999,1916591.7662478718,1792730.3935992,6069207.259784928,180,360,144.0
55,Extensive,Extensive,None,1857920.5897300798,958295.8831239359,899624.706606144,0.0,90,270,81.0
56,None,Slight,None,39114.117678528,0.0,39114.117678528,0.0,0,0,0.0
57,Extensive,Complete,Moderate,3363814.120353408,958295.8831239359,1792730.3935992,612787.843630272,90,270,81.0
58,None,Slight,None,39114.117678528,0.0,39114.117678528,0.0,0,0,0.0
59,Extensive,Moderate,None,1134309.4126773118,958295.8831239359,176013.52955337602,0.0,90,270,81.0
60,Moderate,Extensive,None,1088676.275385696,189051.56877955198,899624.706606144,0.0,30,90,9.0
