,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Moderate,Complete,Moderate,6888348.2769599985,264053.35061679996,5740290.230799999,884004.6955432,30,120,60.0
1,Slight,Moderate,None,631431.925388,57402.90230799999,574029.02308,0.0,2,5,0.0
2,Moderate,Extensive,Slight,3306407.1729407995,264053.35061679996,2870145.1153999995,172208.70692399997,30,120,60.0
3,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
4,Moderate,Slight,None,378859.15523279994,264053.35061679996,114805.80461599998,0.0,30,120,60.0
5,Extensive,Moderate,Slight,2089465.6440111997,1343227.9140071997,574029.02308,172208.70692399997,90,360,360.0
6,Complete,Complete,Complete,17220870.692399997,2686455.8280143994,5740290.230799999,8794124.633585598,180,720,720.0
7,Moderate,Moderate,Slight,1010291.0806207998,264053.35061679996,574029.02308,172208.70692399997,30,120,60.0
8,Moderate,Moderate,Moderate,1722087.0692399999,264053.35061679996,574029.02308,884004.6955432,30,120,60.0
9,Moderate,Moderate,Slight,1010291.0806207998,264053.35061679996,574029.02308,172208.70692399997,30,120,60.0
10,Moderate,Moderate,Slight,1010291.0806207998,264053.35061679996,574029.02308,172208.70692399997,30,120,60.0
11,Extensive,Complete,None,7083518.144807199,1343227.9140071997,5740290.230799999,0.0,90,360,360.0
12,Extensive,Extensive,None,4213373.0294071995,1343227.9140071997,2870145.1153999995,0.0,90,360,360.0
13,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
14,Moderate,Moderate,None,838082.3736967999,264053.35061679996,574029.02308,0.0,30,120,60.0
15,Extensive,Extensive,None,4213373.0294071995,1343227.9140071997,2870145.1153999995,0.0,90,360,360.0
16,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
17,Complete,Complete,Complete,17220870.692399997,2686455.8280143994,5740290.230799999,8794124.633585598,180,720,720.0
18,Extensive,Extensive,Moderate,5097377.724950399,1343227.9140071997,2870145.1153999995,884004.6955432,90,360,360.0
19,Moderate,Moderate,None,838082.3736967999,264053.35061679996,574029.02308,0.0,30,120,60.0
20,Moderate,Moderate,Slight,1010291.0806207998,264053.35061679996,574029.02308,172208.70692399997,30,120,60.0
21,Complete,Complete,Complete,17220870.692399997,2686455.8280143994,5740290.230799999,8794124.633585598,180,720,720.0
22,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
23,Slight,None,Slight,229611.60923199996,57402.90230799999,0.0,172208.70692399997,2,5,0.0
24,Slight,Slight,Slight,344417.41384799994,57402.90230799999,114805.80461599998,172208.70692399997,2,5,0.0
25,Moderate,Extensive,Moderate,4018203.16156,264053.35061679996,2870145.1153999995,884004.6955432,30,120,60.0
26,Moderate,Moderate,Moderate,1722087.0692399999,264053.35061679996,574029.02308,884004.6955432,30,120,60.0
27,Moderate,Slight,Extensive,4167450.707560799,264053.35061679996,114805.80461599998,3788591.5523279994,30,120,60.0
