,DS_Struct,DS_NonStruct_DriftSen,DS_NonStruct_AccelSen,RepairCost_Total,RepairCost_Struct,RepairCost_NonStruct_DriftSen,RepairCost_NonStruct_AccelSen,RepairTime,RecoveryTime,FunctionLossTime
0,Extensive,Extensive,None,12757535.274811583,3121524.588517728,9636010.686293855,0.0,120,480,480.0
1,Slight,Slight,None,542873.841481344,135718.460370336,407155.381111008,0.0,5,10,0.0
2,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
3,Slight,Slight,Slight,1357184.60370336,135718.460370336,407155.381111008,814310.762222016,5,10,0.0
4,Moderate,Slight,Slight,1854818.958394592,633352.8150615679,407155.381111008,814310.762222016,30,120,60.0
5,Slight,Moderate,None,2081016.3923451516,135718.460370336,1945297.9319748157,0.0,5,10,0.0
6,Complete,Complete,Complete,67859230.185168,6243049.177035456,19226781.885797597,42389399.12233494,240,960,960.0
7,Moderate,Moderate,None,2578650.7470363835,633352.8150615679,1945297.9319748157,0.0,30,120,60.0
8,Moderate,Moderate,None,2578650.7470363835,633352.8150615679,1945297.9319748157,0.0,30,120,60.0
9,Slight,Slight,None,542873.841481344,135718.460370336,407155.381111008,0.0,5,10,0.0
10,Extensive,Extensive,Slight,13571846.037033599,3121524.588517728,9636010.686293855,814310.762222016,120,480,480.0
11,Complete,Complete,Complete,67859230.185168,6243049.177035456,19226781.885797597,42389399.12233494,240,960,960.0
12,Extensive,Moderate,None,5066822.5204925435,3121524.588517728,1945297.9319748157,0.0,120,480,480.0
13,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
14,Complete,Complete,Complete,67859230.185168,6243049.177035456,19226781.885797597,42389399.12233494,240,960,960.0
15,Moderate,Slight,None,1040508.1961725759,633352.8150615679,407155.381111008,0.0,30,120,60.0
16,Moderate,None,None,633352.8150615679,633352.8150615679,0.0,0.0,30,120,60.0
17,Slight,None,None,135718.460370336,135718.460370336,0.0,0.0,5,10,0.0
18,Moderate,Complete,Moderate,24067406.97233958,633352.8150615679,19226781.885797597,4207272.271480415,30,120,60.0
19,Moderate,Moderate,Moderate,6785923.0185167985,633352.8150615679,1945297.9319748157,4207272.271480415,30,120,60.0
20,Moderate,Slight,None,1040508.1961725759,633352.8150615679,407155.381111008,0.0,30,120,60.0
21,Extensive,Extensive,Slight,13571846.037033599,3121524.588517728,9636010.686293855,814310.762222016,120,480,480.0
22,Slight,None,None,135718.460370336,135718.460370336,0.0,0.0,5,10,0.0
23,None,None,None,0.0,0.0,0.0,0.0,0,0,0.0
24,Moderate,Moderate,Slight,3392961.5092583997,633352.8150615679,1945297.9319748157,814310.762222016,30,120,60.0
25,Complete,Complete,Complete,67859230.185168,6243049.177035456,19226781.885797597,42389399.12233494,240,960,960.0
26,Moderate,Slight,Slight,1854818.958394592,633352.8150615679,407155.381111008,814310.762222016,30,120,60.0
27,Extensive,Extensive,None,12757535.274811583,3121524.588517728,9636010.686293855,0.0,120,480,480.0
28,Moderate,Extensive,Slight,11083674.263577439,633352.8150615679,9636010.686293855,814310.762222016,30,120,60.0
29,Slight,Slight,None,542873.841481344,135718.460370336,407155.381111008,0.0,5,10,0.0
30,None,Slight,None,407155.381111008,0.0,407155.381111008,0.0,0,0,0.0
31,Slight,Slight,Moderate,4750146.112961759,135718.460370336,407155.381111008,4207272.271480415,5,10,0.0
32,Slight,Moderate,None,2081016.3923451516,135718.460370336,1945297.9319748157,0.0,5,10,0.0
33,Moderate,Moderate,Slight,3392961.5092583997,633352.8150615679,1945297.9319748157,814310.762222016,30,120,60.0
34,Moderate,None,None,633352.8150615679,633352.8150615679,0.0,0.0,30,120,60.0
35,Extensive,Moderate,Slight,5881133.28271456,3121524.588517728,1945297.9319748157,814310.762222016,120,480,480.0
36,Moderate,Moderate,None,2578650.7470363835,633352.8150615679,1945297.9319748157,0.0,30,120,60.0
37,Moderate,Moderate,None,2578650.7470363835,633352.8150615679,1945297.9319748157,0.0,30,120,60.0
